sale_id,product_id,sale_date,sale_price,units_sold,revenue,returns,campaign_flag
P2003-2026-02-16,P2003,2026-02-16,49.38,7,345.67,0,0
P2003-2026-02-17,P2003,2026-02-17,49.38,7,345.67,0,0
P2003-2026-02-18,P2003,2026-02-18,49.38,8,395.05,0,0
P2003-2026-02-19,P2003,2026-02-19,49.38,8,395.05,0,0
P2003-2026-02-20,P2003,2026-02-20,49.38,8,395.05,0,0
P2003-2026-02-21,P2003,2026-02-21,49.38,8,395.05,0,0
P2003-2026-02-22,P2003,2026-02-22,49.38,7,345.67,0,0
P2003-2026-02-23,P2003,2026-02-23,49.38,9,444.43,0,0
P2003-2026-02-24,P2003,2026-02-24,49.38,7,345.67,0,0
P2003-2026-02-25,P2003,2026-02-25,49.38,8,395.05,0,0
P2003-2026-02-26,P2003,2026-02-26,49.38,7,345.67,0,0
P2003-2026-02-27,P2003,2026-02-27,49.38,8,395.05,0,0
P2003-2026-02-28,P2003,2026-02-28,49.38,7,345.67,0,0
P2003-2026-03-01,P2003,2026-03-01,47.48,8,379.87,0,1
P2003-2026-03-02,P2003,2026-03-02,45.42,8,363.33,0,1
P2003-2026-03-03,P2003,2026-03-03,47.05,9,423.47,0,1
P2003-2026-03-04,P2003,2026-03-04,45.87,8,366.92,0,1
P2003-2026-03-05,P2003,2026-03-05,47.62,7,333.33,0,1
P2003-2026-03-06,P2003,2026-03-06,46.93,8,375.45,0,1
P2003-2026-03-07,P2003,2026-03-07,45.83,8,366.63,0,1
P2003-2026-03-08,P2003,2026-03-08,47.19,8,377.53,0,1
P2003-2026-03-09,P2003,2026-03-09,44.81,9,403.29,0,1
P2003-2026-03-10,P2003,2026-03-10,46.95,7,328.64,0,1
P2003-2026-03-11,P2003,2026-03-11,47.23,7,330.6,0,1
P2003-2026-03-12,P2003,2026-03-12,45.69,8,365.52,0,1
P2003-2026-03-13,P2003,2026-03-13,45.71,8,365.68,0,1
P2003-2026-03-14,P2003,2026-03-14,45.56,9,410.01,0,1
P2003-2026-03-15,P2003,2026-03-15,50.67,6,304.04,0,0
P2003-2026-03-16,P2003,2026-03-16,50.67,7,354.71,0,0
P2003-2026-03-17,P2003,2026-03-17,50.67,5,253.37,0,0
P2003-2026-03-18,P2003,2026-03-18,50.67,7,354.71,0,0
P2003-2026-03-19,P2003,2026-03-19,50.67,6,304.04,0,0
P2003-2026-03-20,P2003,2026-03-20,50.67,7,354.71,0,0
P2003-2026-03-21,P2003,2026-03-21,50.67,7,354.71,0,0
P2003-2026-03-22,P2003,2026-03-22,50.67,7,354.71,0,0
P2003-2026-03-23,P2003,2026-03-23,50.67,6,304.04,0,0
P2003-2026-03-24,P2003,2026-03-24,50.67,6,304.04,0,0
P2003-2026-03-25,P2003,2026-03-25,50.67,6,304.04,0,0
P2003-2026-03-26,P2003,2026-03-26,50.67,6,304.04,0,0
P2003-2026-03-27,P2003,2026-03-27,50.67,8,405.39,0,0
P2003-2026-03-28,P2003,2026-03-28,50.67,7,354.71,0,0
P2003-2026-03-29,P2003,2026-03-29,50.67,7,354.71,0,0
P2003-2026-03-30,P2003,2026-03-30,50.67,7,354.71,0,0
P2003-2026-03-31,P2003,2026-03-31,50.67,7,354.71,0,0
P2003-2026-04-01,P2003,2026-04-01,47.47,8,379.73,0,0
P2003-2026-04-02,P2003,2026-04-02,47.47,9,427.19,0,0
P2003-2026-04-03,P2003,2026-04-03,47.47,8,379.73,0,0
P2003-2026-04-04,P2003,2026-04-04,47.47,8,379.73,0,0
P2003-2026-04-05,P2003,2026-04-05,47.47,9,427.19,0,0
P2003-2026-04-06,P2003,2026-04-06,47.47,8,379.73,0,0
P2003-2026-04-07,P2003,2026-04-07,47.47,8,379.73,0,0
P2003-2026-04-08,P2003,2026-04-08,47.47,7,332.26,0,0
P2003-2026-04-09,P2003,2026-04-09,47.47,8,379.73,0,0
P2003-2026-04-10,P2003,2026-04-10,47.47,8,379.73,0,0
P2003-2026-04-11,P2003,2026-04-11,47.47,8,379.73,0,0
P2003-2026-04-12,P2003,2026-04-12,47.47,8,379.73,0,0
P2003-2026-04-13,P2003,2026-04-13,47.47,7,332.26,0,0
P2003-2026-04-14,P2003,2026-04-14,47.47,9,427.19,0,0
P2003-2026-04-15,P2003,2026-04-15,47.47,7,332.26,0,0
P2003-2026-04-16,P2003,2026-04-16,47.47,7,332.26,0,0
P2003-2026-04-17,P2003,2026-04-17,47.47,8,379.73,0,0
P2003-2026-04-18,P2003,2026-04-18,47.47,8,379.73,0,0
P2003-2026-04-19,P2003,2026-04-19,47.47,8,379.73,0,0
P2003-2026-04-20,P2003,2026-04-20,47.47,8,379.73,0,0
P2003-2026-04-21,P2003,2026-04-21,47.47,8,379.73,0,0
P2003-2026-04-22,P2003,2026-04-22,47.47,8,379.73,0,0
P2003-2026-04-23,P2003,2026-04-23,47.47,9,427.19,0,0
P2003-2026-04-24,P2003,2026-04-24,47.47,9,427.19,0,0
P2003-2026-04-25,P2003,2026-04-25,47.47,9,427.19,0,0
P2003-2026-04-26,P2003,2026-04-26,47.47,8,379.73,0,0
P2003-2026-04-27,P2003,2026-04-27,47.47,7,332.26,0,0
P2003-2026-04-28,P2003,2026-04-28,47.47,8,379.73,0,0
P2003-2026-04-29,P2003,2026-04-29,47.47,8,379.73,0,0
P2003-2026-04-30,P2003,2026-04-30,47.47,8,379.73,0,0
P3001-2025-05-01,P3001,2025-05-01,73.49,9,661.39,1,0
P3001-2025-05-02,P3001,2025-05-02,73.49,9,661.39,0,0
P3001-2025-05-03,P3001,2025-05-03,73.49,9,661.39,1,0
P3001-2025-05-04,P3001,2025-05-04,73.49,9,661.39,1,0
P3001-2025-05-05,P3001,2025-05-05,73.49,8,587.9,1,0
P3001-2025-05-06,P3001,2025-05-06,73.49,8,587.9,1,0
P3001-2025-05-07,P3001,2025-05-07,73.49,9,661.39,1,0
P3001-2025-05-08,P3001,2025-05-08,73.49,9,661.39,1,0
P3001-2025-05-09,P3001,2025-05-09,73.49,8,587.9,1,0
P3001-2025-05-10,P3001,2025-05-10,73.49,8,587.9,1,0
P3001-2025-05-11,P3001,2025-05-11,73.49,10,734.88,1,0
P3001-2025-05-12,P3001,2025-05-12,73.49,9,661.39,1,0
P3001-2025-05-13,P3001,2025-05-13,73.49,8,587.9,1,0
P3001-2025-05-14,P3001,2025-05-14,73.49,9,661.39,1,0
P3001-2025-05-15,P3001,2025-05-15,73.49,9,661.39,1,0
P3001-2025-05-16,P3001,2025-05-16,73.49,9,661.39,1,0
P3001-2025-05-17,P3001,2025-05-17,73.49,9,661.39,1,0
P3001-2025-05-18,P3001,2025-05-18,73.49,8,587.9,1,0
P3001-2025-05-19,P3001,2025-05-19,73.49,9,661.39,1,0
P3001-2025-05-20,P3001,2025-05-20,73.49,9,661.39,1,0
P3001-2025-05-21,P3001,2025-05-21,73.49,7,514.42,1,0
P3001-2025-05-22,P3001,2025-05-22,73.49,9,661.39,1,0
P3001-2025-05-23,P3001,2025-05-23,73.49,8,587.9,1,0
P3001-2025-05-24,P3001,2025-05-24,73.49,7,514.42,0,0
P3001-2025-05-25,P3001,2025-05-25,73.49,8,587.9,1,0
P3001-2025-05-26,P3001,2025-05-26,73.49,9,661.39,1,0
P3001-2025-05-27,P3001,2025-05-27,73.49,10,734.88,1,0
P3001-2025-05-28,P3001,2025-05-28,73.49,9,661.39,1,0
P3001-2025-05-29,P3001,2025-05-29,73.49,8,587.9,1,0
P3001-2025-05-30,P3001,2025-05-30,73.49,8,587.9,1,0
P3001-2025-05-31,P3001,2025-05-31,73.49,9,661.39,1,0
P3001-2025-06-01,P3001,2025-06-01,74.59,8,596.75,1,0
P3001-2025-06-02,P3001,2025-06-02,74.59,9,671.34,1,0
P3001-2025-06-03,P3001,2025-06-03,74.59,9,671.34,1,0
P3001-2025-06-04,P3001,2025-06-04,74.59,9,671.34,1,0
P3001-2025-06-05,P3001,2025-06-05,74.59,9,671.34,1,0
P3001-2025-06-06,P3001,2025-06-06,74.59,8,596.75,1,0
P3001-2025-06-07,P3001,2025-06-07,74.59,9,671.34,1,0
P3001-2025-06-08,P3001,2025-06-08,74.59,7,522.15,0,0
P3001-2025-06-09,P3001,2025-06-09,74.59,9,671.34,1,0
P3001-2025-06-10,P3001,2025-06-10,74.59,9,671.34,1,0
P3001-2025-06-11,P3001,2025-06-11,74.59,8,596.75,1,0
P3001-2025-06-12,P3001,2025-06-12,74.59,9,671.34,1,0
P3001-2025-06-13,P3001,2025-06-13,74.59,9,671.34,1,0
P3001-2025-06-14,P3001,2025-06-14,74.59,7,522.15,0,0
P3001-2025-06-15,P3001,2025-06-15,74.59,8,596.75,1,0
P3001-2025-06-16,P3001,2025-06-16,74.59,8,596.75,1,0
P3001-2025-06-17,P3001,2025-06-17,74.59,8,596.75,1,0
P3001-2025-06-18,P3001,2025-06-18,74.59,8,596.75,1,0
P3001-2025-06-19,P3001,2025-06-19,74.59,9,671.34,1,0
P3001-2025-06-20,P3001,2025-06-20,74.59,8,596.75,1,0
P3001-2025-06-21,P3001,2025-06-21,74.59,9,671.34,1,0
P3001-2025-06-22,P3001,2025-06-22,74.59,8,596.75,0,0
P3001-2025-06-23,P3001,2025-06-23,74.59,8,596.75,1,0
P3001-2025-06-24,P3001,2025-06-24,74.59,9,671.34,1,0
P3001-2025-06-25,P3001,2025-06-25,74.59,8,596.75,1,0
P3001-2025-06-26,P3001,2025-06-26,74.59,9,671.34,1,0
P3001-2025-06-27,P3001,2025-06-27,74.59,8,596.75,1,0
P3001-2025-06-28,P3001,2025-06-28,74.59,9,671.34,1,0
P3001-2025-06-29,P3001,2025-06-29,74.59,8,596.75,1,0
P3001-2025-06-30,P3001,2025-06-30,74.59,8,596.75,1,0
P3001-2025-07-01,P3001,2025-07-01,70.64,9,635.79,1,0
P3001-2025-07-02,P3001,2025-07-02,70.64,7,494.5,0,0
P3001-2025-07-03,P3001,2025-07-03,70.64,8,565.15,1,0
P3001-2025-07-04,P3001,2025-07-04,70.64,9,635.79,1,0
P3001-2025-07-05,P3001,2025-07-05,70.64,8,565.15,1,0
P3001-2025-07-06,P3001,2025-07-06,70.64,10,706.43,1,0
P3001-2025-07-07,P3001,2025-07-07,70.64,9,635.79,1,0
P3001-2025-07-08,P3001,2025-07-08,70.64,10,706.43,1,0
P3001-2025-07-09,P3001,2025-07-09,70.64,10,706.43,1,0
P3001-2025-07-10,P3001,2025-07-10,70.64,9,635.79,1,0
P3001-2025-07-11,P3001,2025-07-11,70.64,9,635.79,1,0
P3001-2025-07-12,P3001,2025-07-12,70.64,10,706.43,1,0
P3001-2025-07-13,P3001,2025-07-13,70.64,10,706.43,1,0
P3001-2025-07-14,P3001,2025-07-14,70.64,11,777.08,1,0
P3001-2025-07-15,P3001,2025-07-15,70.64,10,706.43,1,0
P3001-2025-07-16,P3001,2025-07-16,70.64,10,706.43,1,0
P3001-2025-07-17,P3001,2025-07-17,70.64,9,635.79,1,0
P3001-2025-07-18,P3001,2025-07-18,70.64,9,635.79,1,0
P3001-2025-07-19,P3001,2025-07-19,70.64,9,635.79,1,0
P3001-2025-07-20,P3001,2025-07-20,70.64,8,565.15,1,0
P3001-2025-07-21,P3001,2025-07-21,70.64,8,565.15,1,0
P3001-2025-07-22,P3001,2025-07-22,70.64,9,635.79,1,0
P3001-2025-07-23,P3001,2025-07-23,70.64,9,635.79,1,0
P3001-2025-07-24,P3001,2025-07-24,70.64,9,635.79,1,0
P3001-2025-07-25,P3001,2025-07-25,70.64,11,777.08,1,0
P3001-2025-07-26,P3001,2025-07-26,70.64,10,706.43,1,0
P3001-2025-07-27,P3001,2025-07-27,70.64,10,706.43,1,0
P3001-2025-07-28,P3001,2025-07-28,70.64,9,635.79,1,0
P3001-2025-07-29,P3001,2025-07-29,70.64,9,635.79,1,0
P3001-2025-07-30,P3001,2025-07-30,70.64,9,635.79,1,0
P3001-2025-07-31,P3001,2025-07-31,70.64,10,706.43,1,0
P3001-2025-08-01,P3001,2025-08-01,72.49,9,652.38,1,0
P3001-2025-08-02,P3001,2025-08-02,72.49,9,652.38,1,0
P3001-2025-08-03,P3001,2025-08-03,72.49,8,579.9,1,0
P3001-2025-08-04,P3001,2025-08-04,72.49,9,652.38,1,0
P3001-2025-08-05,P3001,2025-08-05,72.49,8,579.9,1,0
P3001-2025-08-06,P3001,2025-08-06,72.49,9,652.38,1,0
P3001-2025-08-07,P3001,2025-08-07,72.49,8,579.9,1,0
P3001-2025-08-08,P3001,2025-08-08,72.49,10,724.87,1,0
P3001-2025-08-09,P3001,2025-08-09,72.49,9,652.38,1,0
P3001-2025-08-10,P3001,2025-08-10,72.49,9,652.38,1,0
P3001-2025-08-11,P3001,2025-08-11,72.49,8,579.9,1,0
P3001-2025-08-12,P3001,2025-08-12,72.49,9,652.38,1,0
P3001-2025-08-13,P3001,2025-08-13,72.49,9,652.38,1,0
P3001-2025-08-14,P3001,2025-08-14,72.49,8,579.9,0,0
P3001-2025-08-15,P3001,2025-08-15,72.49,9,652.38,1,0
P3001-2025-08-16,P3001,2025-08-16,72.49,9,652.38,1,0
P3001-2025-08-17,P3001,2025-08-17,72.49,8,579.9,1,0
P3001-2025-08-18,P3001,2025-08-18,66.66,10,666.59,1,1
P3001-2025-08-19,P3001,2025-08-19,67.43,9,606.88,1,1
P3001-2025-08-20,P3001,2025-08-20,65.13,11,716.48,1,1
P3001-2025-08-21,P3001,2025-08-21,66.42,11,730.63,1,1
P3001-2025-08-22,P3001,2025-08-22,64.91,14,908.8,1,1
P3001-2025-08-23,P3001,2025-08-23,67.01,11,737.13,1,1
P3001-2025-08-24,P3001,2025-08-24,65.6,11,721.56,1,1
P3001-2025-08-25,P3001,2025-08-25,64.75,13,841.8,1,1
P3001-2025-08-26,P3001,2025-08-26,64.38,13,836.91,1,1
P3001-2025-08-27,P3001,2025-08-27,66.85,11,735.35,1,1
P3001-2025-08-28,P3001,2025-08-28,66.86,12,802.35,1,1
P3001-2025-08-29,P3001,2025-08-29,67.95,12,815.34,1,1
P3001-2025-08-30,P3001,2025-08-30,65.25,11,717.7,1,1
P3001-2025-08-31,P3001,2025-08-31,67.66,10,676.6,1,1
P3001-2025-09-01,P3001,2025-09-01,74.59,8,596.71,1,0
P3001-2025-09-02,P3001,2025-09-02,74.59,7,522.12,0,0
P3001-2025-09-03,P3001,2025-09-03,74.59,8,596.71,1,0
P3001-2025-09-04,P3001,2025-09-04,74.59,8,596.71,1,0
P3001-2025-09-05,P3001,2025-09-05,74.59,9,671.3,1,0
P3001-2025-09-06,P3001,2025-09-06,74.59,8,596.71,1,0
P3001-2025-09-07,P3001,2025-09-07,74.59,8,596.71,1,0
P3001-2025-09-08,P3001,2025-09-08,74.59,7,522.12,0,0
P3001-2025-09-09,P3001,2025-09-09,74.59,7,522.12,0,0
P3001-2025-09-10,P3001,2025-09-10,74.59,8,596.71,1,0
P3001-2025-09-11,P3001,2025-09-11,74.59,7,522.12,1,0
P3001-2025-09-12,P3001,2025-09-12,74.59,9,671.3,1,0
P3001-2025-09-13,P3001,2025-09-13,74.59,8,596.71,1,0
P3001-2025-09-14,P3001,2025-09-14,74.59,8,596.71,1,0
P3001-2025-09-15,P3001,2025-09-15,74.59,9,671.3,1,0
P3001-2025-09-16,P3001,2025-09-16,74.59,9,671.3,1,0
P3001-2025-09-17,P3001,2025-09-17,74.59,8,596.71,1,0
P3001-2025-09-18,P3001,2025-09-18,74.59,9,671.3,1,0
P3001-2025-09-19,P3001,2025-09-19,74.59,9,671.3,1,0
P3001-2025-09-20,P3001,2025-09-20,74.59,9,671.3,1,0
P3001-2025-09-21,P3001,2025-09-21,74.59,8,596.71,1,0
P3001-2025-09-22,P3001,2025-09-22,74.59,7,522.12,0,0
P3001-2025-09-23,P3001,2025-09-23,74.59,9,671.3,1,0
P3001-2025-09-24,P3001,2025-09-24,74.59,7,522.12,1,0
P3001-2025-09-25,P3001,2025-09-25,74.59,7,522.12,1,0
P3001-2025-09-26,P3001,2025-09-26,74.59,8,596.71,1,0
P3001-2025-09-27,P3001,2025-09-27,74.59,8,596.71,1,0
P3001-2025-09-28,P3001,2025-09-28,74.59,8,596.71,1,0
P3001-2025-09-29,P3001,2025-09-29,74.59,7,522.12,0,0
P3001-2025-09-30,P3001,2025-09-30,74.59,8,596.71,1,0
P3001-2025-10-01,P3001,2025-10-01,71.15,10,711.51,1,0
P3001-2025-10-02,P3001,2025-10-02,71.15,9,640.36,1,0
P3001-2025-10-03,P3001,2025-10-03,71.15,9,640.36,1,0
P3001-2025-10-04,P3001,2025-10-04,71.15,12,853.81,1,0
P3001-2025-10-05,P3001,2025-10-05,71.15,9,640.36,1,0
P3001-2025-10-06,P3001,2025-10-06,71.15,9,640.36,1,0
P3001-2025-10-07,P3001,2025-10-07,71.15,8,569.21,1,0
P3001-2025-10-08,P3001,2025-10-08,71.15,11,782.66,1,0
P3001-2025-10-09,P3001,2025-10-09,71.15,10,711.51,1,0
P3001-2025-10-10,P3001,2025-10-10,71.15,11,782.66,1,0
P3001-2025-10-11,P3001,2025-10-11,71.15,12,853.81,1,0
P3001-2025-10-12,P3001,2025-10-12,71.15,10,711.51,1,0
P3001-2025-10-13,P3001,2025-10-13,71.15,9,640.36,1,0
P3001-2025-10-14,P3001,2025-10-14,71.15,9,640.36,1,0
P3001-2025-10-15,P3001,2025-10-15,71.15,8,569.21,1,0
P3001-2025-10-16,P3001,2025-10-16,71.15,9,640.36,1,0
P3001-2025-10-17,P3001,2025-10-17,71.15,10,711.51,1,0
P3001-2025-10-18,P3001,2025-10-18,71.15,10,711.51,1,0
P3001-2025-10-19,P3001,2025-10-19,71.15,10,711.51,1,0
P3001-2025-10-20,P3001,2025-10-20,71.15,8,569.21,1,0
P3001-2025-10-21,P3001,2025-10-21,71.15,8,569.21,1,0
P3001-2025-10-22,P3001,2025-10-22,71.15,9,640.36,1,0
P3001-2025-10-23,P3001,2025-10-23,71.15,9,640.36,1,0
P3001-2025-10-24,P3001,2025-10-24,71.15,9,640.36,1,0
P3001-2025-10-25,P3001,2025-10-25,71.15,11,782.66,1,0
P3001-2025-10-26,P3001,2025-10-26,71.15,10,711.51,1,0
P3001-2025-10-27,P3001,2025-10-27,71.15,11,782.66,1,0
P3001-2025-10-28,P3001,2025-10-28,71.15,11,782.66,1,0
P3001-2025-10-29,P3001,2025-10-29,71.15,9,640.36,1,0
P3001-2025-10-30,P3001,2025-10-30,71.15,9,640.36,1,0
P3001-2025-10-31,P3001,2025-10-31,71.15,10,711.51,1,0
P3001-2025-11-01,P3001,2025-11-01,72.08,11,792.87,1,0
P3001-2025-11-02,P3001,2025-11-02,72.08,11,792.87,1,0
P3001-2025-11-03,P3001,2025-11-03,72.08,12,864.95,1,0
P3001-2025-11-04,P3001,2025-11-04,72.08,11,792.87,1,0
P3001-2025-11-05,P3001,2025-11-05,72.08,12,864.95,1,0
P3001-2025-11-06,P3001,2025-11-06,72.08,13,937.03,1,0
P3001-2025-11-07,P3001,2025-11-07,72.08,10,720.79,1,0
P3001-2025-11-08,P3001,2025-11-08,72.08,12,864.95,1,0
P3001-2025-11-09,P3001,2025-11-09,72.08,10,720.79,1,0
P3001-2025-11-10,P3001,2025-11-10,72.08,9,648.71,1,0
P3001-2025-11-11,P3001,2025-11-11,72.08,10,720.79,1,0
P3001-2025-11-12,P3001,2025-11-12,72.08,11,792.87,1,0
P3001-2025-11-13,P3001,2025-11-13,72.08,11,792.87,1,0
P3001-2025-11-14,P3001,2025-11-14,72.08,12,864.95,1,0
P3001-2025-11-15,P3001,2025-11-15,72.08,11,792.87,1,0
P3001-2025-11-16,P3001,2025-11-16,72.08,11,792.87,1,0
P3001-2025-11-17,P3001,2025-11-17,72.08,11,792.87,1,0
P3001-2025-11-18,P3001,2025-11-18,72.08,11,792.87,1,0
P3001-2025-11-19,P3001,2025-11-19,72.08,10,720.79,1,0
P3001-2025-11-20,P3001,2025-11-20,72.08,10,720.79,1,0
P3001-2025-11-21,P3001,2025-11-21,72.08,10,720.79,1,0
P3001-2025-11-22,P3001,2025-11-22,72.08,11,792.87,1,0
P3001-2025-11-23,P3001,2025-11-23,72.08,11,792.87,1,0
P3001-2025-11-24,P3001,2025-11-24,66.21,13,860.78,1,1
P3001-2025-11-25,P3001,2025-11-25,66.87,12,802.43,1,1
P3001-2025-11-26,P3001,2025-11-26,65.56,15,983.41,1,1
P3001-2025-11-27,P3001,2025-11-27,64.49,17,1096.25,1,1
P3001-2025-11-28,P3001,2025-11-28,65.19,18,1173.36,1,1
P3001-2025-11-29,P3001,2025-11-29,66.31,14,928.34,1,1
P3001-2025-11-30,P3001,2025-11-30,64.29,13,835.76,1,1
P3001-2025-12-01,P3001,2025-12-01,64.75,19,1230.17,1,1
P3001-2025-12-02,P3001,2025-12-02,64.07,16,1025.19,1,1
P3001-2025-12-03,P3001,2025-12-03,69.44,12,833.33,1,0
P3001-2025-12-04,P3001,2025-12-04,69.44,15,1041.66,1,0
P3001-2025-12-05,P3001,2025-12-05,69.44,12,833.33,1,0
P3001-2025-12-06,P3001,2025-12-06,69.44,13,902.78,1,0
P3001-2025-12-07,P3001,2025-12-07,69.44,14,972.22,1,0
P3001-2025-12-08,P3001,2025-12-08,69.44,12,833.33,1,0
P3001-2025-12-09,P3001,2025-12-09,69.44,13,902.78,1,0
P3001-2025-12-10,P3001,2025-12-10,69.44,12,833.33,1,0
P3001-2025-12-11,P3001,2025-12-11,69.44,13,902.78,1,0
P3001-2025-12-12,P3001,2025-12-12,69.44,15,1041.66,1,0
P3001-2025-12-13,P3001,2025-12-13,69.44,14,972.22,1,0
P3001-2025-12-14,P3001,2025-12-14,69.44,14,972.22,1,0
P3001-2025-12-15,P3001,2025-12-15,69.44,12,833.33,1,0
P3001-2025-12-16,P3001,2025-12-16,69.44,12,833.33,1,0
P3001-2025-12-17,P3001,2025-12-17,69.44,14,972.22,1,0
P3001-2025-12-18,P3001,2025-12-18,69.44,11,763.89,1,0
P3001-2025-12-19,P3001,2025-12-19,69.44,17,1180.55,1,0
P3001-2025-12-20,P3001,2025-12-20,69.44,14,972.22,1,0
P3001-2025-12-21,P3001,2025-12-21,69.44,13,902.78,1,0
P3001-2025-12-22,P3001,2025-12-22,69.44,12,833.33,1,0
P3001-2025-12-23,P3001,2025-12-23,69.44,12,833.33,1,0
P3001-2025-12-24,P3001,2025-12-24,69.44,13,902.78,1,0
P3001-2025-12-25,P3001,2025-12-25,69.44,10,694.44,1,0
P3001-2025-12-26,P3001,2025-12-26,69.44,13,902.78,1,0
P3001-2025-12-27,P3001,2025-12-27,69.44,12,833.33,1,0
P3001-2025-12-28,P3001,2025-12-28,69.44,12,833.33,1,0
P3001-2025-12-29,P3001,2025-12-29,69.44,12,833.33,1,0
P3001-2025-12-30,P3001,2025-12-30,69.44,14,972.22,1,0
P3001-2025-12-31,P3001,2025-12-31,69.44,11,763.89,1,0
P3001-2026-01-01,P3001,2026-01-01,74.11,6,444.68,0,0
P3001-2026-01-02,P3001,2026-01-02,74.11,7,518.79,0,0
P3001-2026-01-03,P3001,2026-01-03,74.11,6,444.68,0,0
P3001-2026-01-04,P3001,2026-01-04,74.11,7,518.79,1,0
P3001-2026-01-05,P3001,2026-01-05,74.11,7,518.79,1,0
P3001-2026-01-06,P3001,2026-01-06,74.11,6,444.68,0,0
P3001-2026-01-07,P3001,2026-01-07,74.11,6,444.68,0,0
P3001-2026-01-08,P3001,2026-01-08,74.11,6,444.68,0,0
P3001-2026-01-09,P3001,2026-01-09,74.11,6,444.68,0,0
P3001-2026-01-10,P3001,2026-01-10,74.11,6,444.68,0,0
P3001-2026-01-11,P3001,2026-01-11,74.11,6,444.68,0,0
P3001-2026-01-12,P3001,2026-01-12,74.11,6,444.68,0,0
P3001-2026-01-13,P3001,2026-01-13,74.11,6,444.68,0,0
P3001-2026-01-14,P3001,2026-01-14,74.11,6,444.68,0,0
P3001-2026-01-15,P3001,2026-01-15,74.11,7,518.79,0,0
P3001-2026-01-16,P3001,2026-01-16,74.11,6,444.68,0,0
P3001-2026-01-17,P3001,2026-01-17,74.11,8,592.91,1,0
P3001-2026-01-18,P3001,2026-01-18,74.11,6,444.68,0,0
P3001-2026-01-19,P3001,2026-01-19,74.11,6,444.68,0,0
P3001-2026-01-20,P3001,2026-01-20,74.11,6,444.68,0,0
P3001-2026-01-21,P3001,2026-01-21,74.11,7,518.79,0,0
P3001-2026-01-22,P3001,2026-01-22,74.11,6,444.68,0,0
P3001-2026-01-23,P3001,2026-01-23,74.11,6,444.68,0,0
P3001-2026-01-24,P3001,2026-01-24,74.11,6,444.68,0,0
P3001-2026-01-25,P3001,2026-01-25,74.11,6,444.68,0,0
P3001-2026-01-26,P3001,2026-01-26,74.11,6,444.68,0,0
P3001-2026-01-27,P3001,2026-01-27,74.11,6,444.68,0,0
P3001-2026-01-28,P3001,2026-01-28,74.11,6,444.68,0,0
P3001-2026-01-29,P3001,2026-01-29,74.11,7,518.79,0,0
P3001-2026-01-30,P3001,2026-01-30,74.11,5,370.57,0,0
P3001-2026-01-31,P3001,2026-01-31,74.11,6,444.68,0,0
P3001-2026-02-01,P3001,2026-02-01,71.76,7,502.35,0,0
P3001-2026-02-02,P3001,2026-02-02,71.76,7,502.35,0,0
P3001-2026-02-03,P3001,2026-02-03,71.76,6,430.59,0,0
P3001-2026-02-04,P3001,2026-02-04,71.76,7,502.35,0,0
P3001-2026-02-05,P3001,2026-02-05,71.76,8,574.12,1,0
P3001-2026-02-06,P3001,2026-02-06,71.76,8,574.12,1,0
P3001-2026-02-07,P3001,2026-02-07,71.76,8,574.12,1,0
P3001-2026-02-08,P3001,2026-02-08,71.76,6,430.59,0,0
P3001-2026-02-09,P3001,2026-02-09,71.76,7,502.35,0,0
P3001-2026-02-10,P3001,2026-02-10,71.76,8,574.12,1,0
P3001-2026-02-11,P3001,2026-02-11,71.76,8,574.12,0,0
P3001-2026-02-12,P3001,2026-02-12,71.76,7,502.35,0,0
P3001-2026-02-13,P3001,2026-02-13,71.76,8,574.12,1,0
P3001-2026-02-14,P3001,2026-02-14,71.76,8,574.12,1,0
P3001-2026-02-15,P3001,2026-02-15,71.76,7,502.35,0,0
P3001-2026-02-16,P3001,2026-02-16,71.76,6,430.59,0,0
P3001-2026-02-17,P3001,2026-02-17,71.76,7,502.35,1,0
P3001-2026-02-18,P3001,2026-02-18,71.76,7,502.35,0,0
P3001-2026-02-19,P3001,2026-02-19,71.76,6,430.59,0,0
P3001-2026-02-20,P3001,2026-02-20,71.76,8,574.12,1,0
P3001-2026-02-21,P3001,2026-02-21,71.76,7,502.35,0,0
P3001-2026-02-22,P3001,2026-02-22,71.76,7,502.35,1,0
P3001-2026-02-23,P3001,2026-02-23,71.76,7,502.35,0,0
P3001-2026-02-24,P3001,2026-02-24,71.76,7,502.35,0,0
P3001-2026-02-25,P3001,2026-02-25,71.76,7,502.35,0,0
P3001-2026-02-26,P3001,2026-02-26,71.76,8,574.12,1,0
P3001-2026-02-27,P3001,2026-02-27,71.76,9,645.88,1,0
P3001-2026-02-28,P3001,2026-02-28,71.76,8,574.12,1,0
P3001-2026-03-01,P3001,2026-03-01,69.42,11,763.64,1,1
P3001-2026-03-02,P3001,2026-03-02,66.25,11,728.7,1,1
P3001-2026-03-03,P3001,2026-03-03,66.66,10,666.56,1,1
P3001-2026-03-04,P3001,2026-03-04,66.89,9,601.98,1,1
P3001-2026-03-05,P3001,2026-03-05,67.76,12,813.12,1,1
P3001-2026-03-06,P3001,2026-03-06,67.4,12,808.81,1,1
P3001-2026-03-07,P3001,2026-03-07,67.51,12,810.09,1,1
P3001-2026-03-08,P3001,2026-03-08,66.76,12,801.12,1,1
P3001-2026-03-09,P3001,2026-03-09,67.56,12,810.73,1,1
